Date,Naive_persistence,Naive_naive_24h,Naive_naive_7d,XGBoost,LSTM,Actual
2024-11-21 07:00:00+00:00,142.87,155.06,127.14,114.7021,66.95537567138672,132.99
2024-11-21 08:00:00+00:00,140.09,157.57,123.92,111.902016,66.45033264160156,134.98
2024-11-21 09:00:00+00:00,120.35,156.26,125.65,106.08975,66.0354995727539,127.33
2024-11-21 10:00:00+00:00,107.77,152.81,124.84,95.01223,65.74175262451172,115.47
2024-11-21 11:00:00+00:00,97.26,148.19,121.68,94.90549,65.46675872802734,113.57
2024-11-21 12:00:00+00:00,97.36,144.14,127.4,99.800125,65.22454833984375,120.83
2024-11-21 13:00:00+00:00,106.64,140.15,134.01,104.82351,64.95655059814453,141.62
2024-11-21 14:00:00+00:00,130.84,128.78,142.18,134.83421,64.66818237304688,154.85
2024-11-21 15:00:00+00:00,135.09,132.89,147.41,138.5271,64.211181640625,174.97
2024-11-21 16:00:00+00:00,142.0,140.19,155.91,142.81715,63.72489547729492,182.26
2024-11-21 17:00:00+00:00,142.58,134.65,154.09,161.0079,63.258384704589844,161.34
2024-11-21 18:00:00+00:00,140.26,125.93,148.29,153.7287,62.78767395019531,154.05
2024-11-21 19:00:00+00:00,135.98,117.1,138.58,137.16641,62.337127685546875,131.33
2024-11-21 20:00:00+00:00,123.05,109.37,129.44,118.85098,61.80887222290039,123.05
2024-11-21 21:00:00+00:00,116.42,105.25,122.89,104.42146,61.38911056518555,122.9
2024-11-21 22:00:00+00:00,103.5,89.84,112.48,92.574646,61.097389221191406,107.46
2024-11-21 23:00:00+00:00,93.96,100.14,110.44,89.070915,60.869361877441406,116.12
2024-11-22 00:00:00+00:00,90.4,92.0,106.71,80.166916,60.705413818359375,106.21
2024-11-22 01:00:00+00:00,86.8,86.6,107.01,77.67356,60.443145751953125,97.85
2024-11-22 02:00:00+00:00,84.15,81.52,103.62,69.94814,60.14686965942383,91.37
2024-11-22 03:00:00+00:00,84.23,81.96,104.42,67.7438,59.62453842163086,88.65
2024-11-22 04:00:00+00:00,92.48,93.29,108.6,70.88365,58.924373626708984,92.16
2024-11-22 05:00:00+00:00,107.17,107.55,129.26,81.91894,58.10822296142578,117.06
2024-11-22 06:00:00+00:00,121.44,135.62,144.16,106.64156,57.22216033935547,135.3
2024-11-22 07:00:00+00:00,132.99,142.87,157.77,109.10523,56.321563720703125,144.08
2024-11-22 08:00:00+00:00,134.98,140.09,150.86,107.144226,55.349605560302734,141.58
2024-11-22 09:00:00+00:00,127.33,120.35,138.84,101.004105,54.3525276184082,135.75
2024-11-22 10:00:00+00:00,115.47,107.77,135.08,77.453316,53.32017135620117,116.84
2024-11-22 11:00:00+00:00,113.57,97.26,121.74,77.03439,52.321807861328125,105.14
2024-11-22 12:00:00+00:00,120.83,97.36,121.8,79.45478,51.38125991821289,95.23
2024-11-22 13:00:00+00:00,141.62,106.64,131.89,73.671844,50.43805694580078,96.18
2024-11-22 14:00:00+00:00,154.85,130.84,141.75,97.858154,49.47999572753906,106.24
2024-11-22 15:00:00+00:00,174.97,135.09,133.95,113.07867,48.485870361328125,111.21
2024-11-22 16:00:00+00:00,182.26,142.0,136.26,112.469604,47.44226837158203,128.44
2024-11-22 17:00:00+00:00,161.34,142.58,134.77,122.75181,46.362327575683594,134.28
2024-11-22 18:00:00+00:00,154.05,140.26,128.39,122.494865,45.21843338012695,128.8
2024-11-22 19:00:00+00:00,131.33,135.98,115.73,119.41144,44.313777923583984,106.21
2024-11-22 20:00:00+00:00,123.05,123.05,110.74,106.77602,43.66664505004883,106.35
2024-11-22 21:00:00+00:00,122.9,116.42,108.19,104.106964,43.29830551147461,93.25
2024-11-22 22:00:00+00:00,107.46,103.5,98.1,86.45084,43.207027435302734,77.0
2024-11-22 23:00:00+00:00,116.12,93.96,101.92,75.510216,43.39203643798828,80.0
2024-11-23 00:00:00+00:00,106.21,90.4,95.43,69.74018,43.70491027832031,76.87
2024-11-23 01:00:00+00:00,97.85,86.8,89.87,58.467613,43.622047424316406,77.88
2024-11-23 02:00:00+00:00,91.37,84.15,86.57,56.64374,43.14013671875,79.04
2024-11-23 03:00:00+00:00,88.65,84.23,88.81,54.700718,42.26156997680664,79.35
2024-11-23 04:00:00+00:00,92.16,92.48,86.95,64.44792,41.05410385131836,82.54
2024-11-23 05:00:00+00:00,117.06,107.17,73.82,58.95093,39.62328338623047,82.05
2024-11-23 06:00:00+00:00,135.3,121.44,90.1,79.912315,38.032772064208984,89.27
2024-11-23 07:00:00+00:00,144.08,132.99,104.75,76.63634,36.674346923828125,97.48
2024-11-23 08:00:00+00:00,141.58,134.98,109.77,67.89537,35.413551330566406,85.62
2024-11-23 09:00:00+00:00,135.75,127.33,107.6,70.71579,34.20676803588867,78.54
2024-11-23 10:00:00+00:00,116.84,115.47,99.03,48.86182,33.138553619384766,73.5
2024-11-23 11:00:00+00:00,105.14,113.57,96.98,38.607727,32.27111053466797,71.2
2024-11-23 12:00:00+00:00,95.23,120.83,96.97,41.2442,31.604537963867188,75.85
2024-11-23 13:00:00+00:00,96.18,141.62,93.72,51.74818,31.66254234313965,85.68
2024-11-23 14:00:00+00:00,106.24,154.85,100.22,79.55855,32.129310607910156,104.55
2024-11-23 15:00:00+00:00,111.21,174.97,108.99,109.32956,33.03752899169922,87.31
2024-11-23 16:00:00+00:00,128.44,182.26,118.93,109.62796,33.901363372802734,95.56
2024-11-23 17:00:00+00:00,134.28,161.34,114.95,127.45603,34.64408874511719,86.08
2024-11-23 18:00:00+00:00,128.8,154.05,104.18,121.13896,35.295841217041016,71.0
2024-11-23 19:00:00+00:00,106.21,131.33,82.67,107.78848,35.928565979003906,59.55
2024-11-23 20:00:00+00:00,106.35,123.05,72.82,117.23092,36.51588821411133,48.03
2024-11-23 21:00:00+00:00,93.25,122.9,73.83,97.58575,37.040367126464844,39.1
2024-11-23 22:00:00+00:00,77.0,107.46,65.67,77.08013,37.492671966552734,18.46
2024-11-23 23:00:00+00:00,80.0,116.12,80.1,62.666946,38.0185432434082,1.01
2024-11-24 00:00:00+00:00,76.87,106.21,69.28,114.80195,38.539268493652344,0.0
2024-11-24 01:00:00+00:00,77.88,97.85,72.48,112.56659,39.19108200073242,0.0
2024-11-24 02:00:00+00:00,79.04,91.37,58.72,89.72891,39.97882080078125,-0.01
2024-11-24 03:00:00+00:00,79.35,88.65,42.0,95.56642,40.89095687866211,-0.02
2024-11-24 04:00:00+00:00,82.54,92.16,34.81,107.91821,41.904178619384766,-0.03
2024-11-24 05:00:00+00:00,82.05,117.06,42.36,155.28865,42.99030303955078,-0.05
2024-11-24 06:00:00+00:00,89.27,135.3,60.69,143.09334,44.32822036743164,-0.03
2024-11-24 07:00:00+00:00,97.48,144.08,64.8,148.05609,46.09286117553711,1.37
2024-11-24 08:00:00+00:00,85.62,141.58,65.4,134.6706,47.58538055419922,3.75
2024-11-24 09:00:00+00:00,78.54,135.75,68.3,114.78168,48.86127853393555,2.07
2024-11-24 10:00:00+00:00,73.5,116.84,64.79,74.77797,49.847312927246094,2.53
2024-11-24 11:00:00+00:00,71.2,105.14,54.9,65.0448,50.5751838684082,1.01
2024-11-24 12:00:00+00:00,75.85,95.23,46.86,61.06948,51.27353286743164,1.01
2024-11-24 13:00:00+00:00,85.68,96.18,61.25,62.50736,51.90598678588867,3.11
2024-11-24 14:00:00+00:00,104.55,106.24,64.8,77.343956,52.48914337158203,6.61
2024-11-24 15:00:00+00:00,87.31,111.21,70.1,128.6168,53.02956008911133,13.99
2024-11-24 16:00:00+00:00,95.56,128.44,102.84,149.38988,53.593544006347656,15.52
2024-11-24 17:00:00+00:00,86.08,134.28,80.7,154.08496,54.07221984863281,16.18
2024-11-24 18:00:00+00:00,71.0,128.8,65.4,152.5306,54.27507781982422,12.02
2024-11-24 19:00:00+00:00,59.55,106.21,57.41,139.63712,54.333709716796875,7.4
2024-11-24 20:00:00+00:00,48.03,106.35,64.79,141.29694,54.5382080078125,4.5
2024-11-24 21:00:00+00:00,39.1,93.25,68.76,99.083084,54.55391311645508,3.27
2024-11-24 22:00:00+00:00,18.46,77.0,62.02,80.21939,54.4588737487793,0.01
2024-11-24 23:00:00+00:00,1.01,80.0,65.42,73.9797,54.394474029541016,-1.25
2024-11-25 00:00:00+00:00,0.0,76.87,64.39,76.722404,54.3299560546875,-1.59
2024-11-25 01:00:00+00:00,0.0,77.88,59.86,77.41831,54.76064682006836,-1.42
2024-11-25 02:00:00+00:00,-0.01,79.04,42.39,79.292854,56.18291473388672,-1.86
2024-11-25 03:00:00+00:00,-0.02,79.35,58.17,78.9786,58.0455436706543,-1.42
2024-11-25 04:00:00+00:00,-0.03,82.54,74.23,87.16869,60.208011627197266,-0.28
2024-11-25 05:00:00+00:00,-0.05,82.05,95.55,91.522736,62.62508010864258,0.09
2024-11-25 06:00:00+00:00,-0.03,89.27,121.66,105.487465,65.36951446533203,54.38
2024-11-25 07:00:00+00:00,1.37,97.48,121.91,98.371475,67.9361572265625,77.01
2024-11-25 08:00:00+00:00,3.75,85.62,119.56,82.306305,69.90008544921875,66.57
2024-11-25 09:00:00+00:00,2.07,78.54,111.51,68.12888,71.10002136230469,42.55
2024-11-25 10:00:00+00:00,2.53,73.5,92.98,63.544357,72.28032684326172,41.37
2024-11-25 11:00:00+00:00,1.01,71.2,79.5,63.26247,73.16641235351562,40.0
2024-11-25 12:00:00+00:00,1.01,75.85,94.13,62.736225,73.78263092041016,57.16
2024-11-25 13:00:00+00:00,3.11,85.68,109.52,66.886246,74.34454345703125,67.97
2024-11-25 14:00:00+00:00,6.61,104.55,119.98,83.40242,74.85551452636719,94.99
2024-11-25 15:00:00+00:00,13.99,87.31,132.48,98.87594,75.21946716308594,92.58
2024-11-25 16:00:00+00:00,15.52,95.56,159.9,122.31697,75.50182342529297,116.08
2024-11-25 17:00:00+00:00,16.18,86.08,161.82,136.03105,75.68024444580078,128.0
2024-11-25 18:00:00+00:00,12.02,71.0,152.96,139.09007,75.7309799194336,118.0
2024-11-25 19:00:00+00:00,7.4,59.55,128.94,112.636795,75.69393157958984,94.73
2024-11-25 20:00:00+00:00,4.5,48.03,117.62,97.18008,75.54257202148438,81.26
2024-11-25 21:00:00+00:00,3.27,39.1,116.99,91.13156,75.32721710205078,86.26
2024-11-25 22:00:00+00:00,0.01,18.46,108.7,84.93283,75.06334686279297,69.17
2024-11-25 23:00:00+00:00,-1.25,1.01,107.06,77.33661,74.75567626953125,89.53
2024-11-26 00:00:00+00:00,-1.59,0.0,101.4,88.29332,74.45281219482422,77.99
2024-11-26 01:00:00+00:00,-1.42,0.0,95.58,83.05302,74.17518615722656,77.66
2024-11-26 02:00:00+00:00,-1.86,-0.01,91.73,82.65379,73.9327621459961,70.55
2024-11-26 03:00:00+00:00,-1.42,-0.02,95.28,84.917534,73.71636962890625,72.72
2024-11-26 04:00:00+00:00,-0.28,-0.03,98.73,91.08118,73.53617095947266,82.26
2024-11-26 05:00:00+00:00,0.09,-0.05,116.27,108.381516,73.39854431152344,101.45
2024-11-26 06:00:00+00:00,54.38,-0.03,131.59,113.19705,73.30302429199219,130.9
2024-11-26 07:00:00+00:00,77.01,1.37,155.06,121.14276,73.2774887084961,137.84
2024-11-26 08:00:00+00:00,66.57,3.75,157.57,106.38242,73.32846069335938,127.09
2024-11-26 09:00:00+00:00,42.55,2.07,156.26,94.56896,73.4560317993164,112.09
2024-11-26 10:00:00+00:00,41.37,2.53,152.81,91.55581,73.60111236572266,100.0
2024-11-26 11:00:00+00:00,40.0,1.01,148.19,91.76578,73.76478576660156,90.9
2024-11-26 12:00:00+00:00,57.16,1.01,144.14,85.437675,73.91555786132812,102.07
2024-11-26 13:00:00+00:00,67.97,3.11,140.15,90.02139,74.09256744384766,116.1
2024-11-26 14:00:00+00:00,94.99,6.61,128.78,104.09949,74.30570220947266,123.95
2024-11-26 15:00:00+00:00,92.58,13.99,132.89,123.65565,74.55075073242188,143.1
2024-11-26 16:00:00+00:00,116.08,15.52,140.19,146.3197,74.84387969970703,155.52
2024-11-26 17:00:00+00:00,128.0,16.18,134.65,166.50626,75.12054443359375,160.91
2024-11-26 18:00:00+00:00,118.0,12.02,125.93,141.91463,75.39045715332031,153.28
2024-11-26 19:00:00+00:00,94.73,7.4,117.1,117.86225,75.70115661621094,126.38
2024-11-26 20:00:00+00:00,81.26,4.5,109.37,99.19363,76.0162353515625,118.23
2024-11-26 21:00:00+00:00,86.26,3.27,105.25,95.37035,76.31652069091797,122.13
2024-11-26 22:00:00+00:00,69.17,0.01,89.84,82.2884,76.59603881835938,113.34
2024-11-26 23:00:00+00:00,89.53,-1.25,100.14,77.95455,76.84750366210938,104.74
2024-11-27 00:00:00+00:00,77.99,-1.59,92.0,85.143105,77.0478744506836,106.28
2024-11-27 01:00:00+00:00,77.66,-1.42,86.6,83.507774,77.1606216430664,110.0
2024-11-27 02:00:00+00:00,70.55,-1.86,81.52,79.56144,77.19573974609375,111.46
2024-11-27 03:00:00+00:00,72.72,-1.42,81.96,80.60429,77.14917755126953,114.66
2024-11-27 04:00:00+00:00,82.26,-0.28,93.29,93.10675,77.0292739868164,123.92
2024-11-27 05:00:00+00:00,101.45,0.09,107.55,108.85761,76.84820556640625,140.5
2024-11-27 06:00:00+00:00,130.9,54.38,135.62,135.82368,76.62850952148438,160.0
2024-11-27 07:00:00+00:00,137.84,77.01,142.87,132.66727,76.39139556884766,184.84
2024-11-27 08:00:00+00:00,127.09,66.57,140.09,119.13969,76.17118072509766,164.45
2024-11-27 09:00:00+00:00,112.09,42.55,120.35,108.11239,75.97493743896484,153.1
2024-11-27 10:00:00+00:00,100.0,41.37,107.77,100.368095,75.77629089355469,150.0
2024-11-27 11:00:00+00:00,90.9,40.0,97.26,100.75368,75.61398315429688,145.66
2024-11-27 12:00:00+00:00,102.07,57.16,97.36,90.56662,75.47871398925781,140.49
2024-11-27 13:00:00+00:00,116.1,67.97,106.64,77.40994,75.38871765136719,130.09
2024-11-27 14:00:00+00:00,123.95,94.99,130.84,116.61512,75.34362030029297,131.7
2024-11-27 15:00:00+00:00,143.1,92.58,135.09,106.74229,75.33781433105469,117.56
2024-11-27 16:00:00+00:00,155.52,116.08,142.0,124.02896,75.3560562133789,110.24
2024-11-27 17:00:00+00:00,160.91,128.0,142.58,135.62282,75.38213348388672,112.29
2024-11-27 18:00:00+00:00,153.28,118.0,140.26,138.31099,75.40383911132812,101.84
2024-11-27 19:00:00+00:00,126.38,94.73,135.98,119.33444,75.4635238647461,78.14
2024-11-27 20:00:00+00:00,118.23,81.26,123.05,84.88289,75.54757690429688,71.86
2024-11-27 21:00:00+00:00,122.13,86.26,116.42,82.24377,75.64289093017578,67.05
2024-11-27 22:00:00+00:00,113.34,69.17,103.5,69.68322,75.73641204833984,48.78
2024-11-27 23:00:00+00:00,104.74,89.53,93.96,72.486946,75.81869506835938,49.21
2024-11-28 00:00:00+00:00,106.28,77.99,90.4,63.650814,75.87096405029297,41.21
2024-11-28 01:00:00+00:00,110.0,77.66,86.8,60.83217,75.791015625,32.95
2024-11-28 02:00:00+00:00,111.46,70.55,84.15,58.673134,75.56192779541016,32.08
2024-11-28 03:00:00+00:00,114.66,72.72,84.23,62.040825,75.17462921142578,31.69
2024-11-28 04:00:00+00:00,123.92,82.26,92.48,67.890724,74.63626861572266,52.29
2024-11-28 05:00:00+00:00,140.5,101.45,107.17,89.03045,73.96480560302734,64.98
2024-11-28 06:00:00+00:00,160.0,130.9,121.44,88.35016,73.1780014038086,88.13
2024-11-28 07:00:00+00:00,184.84,137.84,132.99,94.550476,72.30215454101562,107.41
2024-11-28 08:00:00+00:00,164.45,127.09,134.98,93.252365,71.3775863647461,107.41
2024-11-28 09:00:00+00:00,153.1,112.09,127.33,98.48646,70.44100189208984,92.1
2024-11-28 10:00:00+00:00,150.0,100.0,115.47,94.33809,69.49405670166016,98.7
2024-11-28 11:00:00+00:00,145.66,90.9,113.57,93.65859,68.58312225341797,96.16
2024-11-28 12:00:00+00:00,140.49,102.07,120.83,94.92023,67.67896270751953,96.68
2024-11-28 13:00:00+00:00,130.09,116.1,141.62,92.04672,66.85366821289062,97.86
2024-11-28 14:00:00+00:00,131.7,123.95,154.85,102.421234,66.25933074951172,111.59
2024-11-28 15:00:00+00:00,117.56,143.1,174.97,118.1897,65.87109375,132.62
2024-11-28 16:00:00+00:00,110.24,155.52,182.26,137.56825,65.11703491210938,149.33
2024-11-28 17:00:00+00:00,112.29,160.91,161.34,141.5553,64.47479248046875,158.23
2024-11-28 18:00:00+00:00,101.84,153.28,154.05,152.76312,63.93458557128906,153.91
2024-11-28 19:00:00+00:00,78.14,126.38,131.33,145.8321,63.47312545776367,143.97
2024-11-28 20:00:00+00:00,71.86,118.23,123.05,130.21066,63.114601135253906,132.49
2024-11-28 21:00:00+00:00,67.05,122.13,122.9,125.70188,62.86582946777344,122.16
2024-11-28 22:00:00+00:00,48.78,113.34,107.46,109.43196,62.71074295043945,112.6
2024-11-28 23:00:00+00:00,49.21,104.74,116.12,98.608055,62.61408615112305,110.3
2024-11-29 00:00:00+00:00,41.21,106.28,106.21,80.01772,62.57004928588867,107.01
2024-11-29 01:00:00+00:00,32.95,110.0,97.85,85.94591,62.39250946044922,103.47
2024-11-29 02:00:00+00:00,32.08,111.46,91.37,77.99256,62.072853088378906,102.8
2024-11-29 03:00:00+00:00,31.69,114.66,88.65,75.54776,61.60001754760742,105.3
2024-11-29 04:00:00+00:00,52.29,123.92,92.16,77.4801,60.9777946472168,115.28
2024-11-29 05:00:00+00:00,64.98,140.5,117.06,82.342766,60.481407165527344,145.1
2024-11-29 06:00:00+00:00,88.13,160.0,135.3,112.805115,60.034236907958984,169.28
2024-11-29 07:00:00+00:00,107.41,184.84,144.08,107.97538,59.61652755737305,181.35
2024-11-29 08:00:00+00:00,107.41,164.45,141.58,104.35492,58.79875946044922,162.49
2024-11-29 09:00:00+00:00,92.1,153.1,135.75,97.83311,57.909088134765625,143.01
2024-11-29 10:00:00+00:00,98.7,150.0,116.84,93.03803,57.04193115234375,136.4
2024-11-29 11:00:00+00:00,96.16,145.66,105.14,83.52945,56.26518630981445,126.59
2024-11-29 12:00:00+00:00,96.68,140.49,95.23,75.80425,55.60734558105469,119.5
2024-11-29 13:00:00+00:00,97.86,130.09,96.18,81.05507,55.003562927246094,129.58
2024-11-29 14:00:00+00:00,111.59,131.7,106.24,106.53701,54.36091613769531,141.02
2024-11-29 15:00:00+00:00,132.62,117.56,111.21,125.73494,53.73820114135742,152.01
2024-11-29 16:00:00+00:00,149.33,110.24,128.44,116.61665,53.12391662597656,150.44
2024-11-29 17:00:00+00:00,158.23,112.29,134.28,113.74671,52.507713317871094,142.03
2024-11-29 18:00:00+00:00,153.91,101.84,128.8,108.937195,51.84560012817383,130.81
2024-11-29 19:00:00+00:00,143.97,78.14,106.21,96.79142,51.37250518798828,119.9
2024-11-29 20:00:00+00:00,132.49,71.86,106.35,85.72892,51.075782775878906,115.1
2024-11-29 21:00:00+00:00,122.16,67.05,93.25,81.961975,50.91463088989258,113.73
2024-11-29 22:00:00+00:00,112.6,48.78,77.0,78.79071,50.86613845825195,103.45
2024-11-29 23:00:00+00:00,110.3,49.21,80.0,74.53622,50.9151611328125,98.83
2024-11-30 00:00:00+00:00,107.01,41.21,76.87,70.228355,50.95684814453125,92.0
2024-11-30 01:00:00+00:00,103.47,32.95,77.88,69.04523,50.49409103393555,89.69
2024-11-30 02:00:00+00:00,102.8,32.08,79.04,64.70745,49.548561096191406,86.9
2024-11-30 03:00:00+00:00,105.3,31.69,79.35,57.49488,48.146766662597656,88.18
2024-11-30 04:00:00+00:00,115.28,52.29,82.54,54.868114,46.341087341308594,90.18
2024-11-30 05:00:00+00:00,145.1,64.98,82.05,72.923996,44.21806335449219,88.9
2024-11-30 06:00:00+00:00,169.28,88.13,89.27,64.195435,41.872802734375,103.06
2024-11-30 07:00:00+00:00,181.35,107.41,97.48,71.75076,39.382816314697266,107.39
2024-11-30 08:00:00+00:00,162.49,107.41,85.62,68.294365,36.797176361083984,91.17
2024-11-30 09:00:00+00:00,143.01,92.1,78.54,64.12562,34.82011795043945,85.2
2024-11-30 10:00:00+00:00,136.4,98.7,73.5,61.82734,33.11967468261719,86.12
2024-11-30 11:00:00+00:00,126.59,96.16,71.2,60.30032,31.65699577331543,87.7
2024-11-30 12:00:00+00:00,119.5,96.68,75.85,56.308403,30.492713928222656,90.03
2024-11-30 13:00:00+00:00,129.58,97.86,85.68,60.459827,29.58251190185547,93.35
2024-11-30 14:00:00+00:00,141.02,111.59,104.55,86.78687,28.898757934570312,124.34
2024-11-30 15:00:00+00:00,152.01,132.62,87.31,105.64603,28.180999755859375,132.89
2024-11-30 16:00:00+00:00,150.44,149.33,95.56,110.41087,28.033723831176758,136.94
2024-11-30 17:00:00+00:00,142.03,158.23,86.08,124.36093,28.06142807006836,135.9
2024-11-30 18:00:00+00:00,130.81,153.91,71.0,159.38753,28.173307418823242,131.96
2024-11-30 19:00:00+00:00,119.9,143.97,59.55,134.91093,28.62702751159668,124.51
2024-11-30 20:00:00+00:00,115.1,132.49,48.03,112.93685,29.231704711914062,115.08
2024-11-30 21:00:00+00:00,113.73,122.16,39.1,112.739914,29.83203887939453,114.78
2024-11-30 22:00:00+00:00,103.45,112.6,18.46,104.93017,30.40216827392578,106.67
2024-11-30 23:00:00+00:00,98.83,110.3,1.01,98.92067,31.04363441467285,99.66
2024-12-01 00:00:00+00:00,92.0,107.01,0.0,93.45565,31.698753356933594,90.01
2024-12-01 01:00:00+00:00,89.69,103.47,0.0,94.91824,32.62389373779297,88.14
2024-12-01 02:00:00+00:00,86.9,102.8,-0.01,94.5857,33.727725982666016,85.7
2024-12-01 03:00:00+00:00,88.18,105.3,-0.02,101.248474,34.823856353759766,84.8
2024-12-01 04:00:00+00:00,90.18,115.28,-0.03,126.08454,36.09999465942383,85.31
2024-12-01 05:00:00+00:00,88.9,145.1,-0.05,142.31267,37.42988967895508,84.43
2024-12-01 06:00:00+00:00,103.06,169.28,-0.03,134.96974,38.75298309326172,89.97
2024-12-01 07:00:00+00:00,107.39,181.35,1.37,124.173454,40.048683166503906,99.64
2024-12-01 08:00:00+00:00,91.17,162.49,3.75,118.270874,41.2282829284668,94.6
2024-12-01 09:00:00+00:00,85.2,143.01,2.07,116.41081,42.389591217041016,89.3
2024-12-01 10:00:00+00:00,86.12,136.4,2.53,112.90182,43.4345703125,82.38
2024-12-01 11:00:00+00:00,87.7,126.59,1.01,108.94855,44.383697509765625,85.25
2024-12-01 12:00:00+00:00,90.03,119.5,1.01,110.13051,45.46220016479492,83.08
2024-12-01 13:00:00+00:00,93.35,129.58,3.11,111.21777,46.45945739746094,90.61
2024-12-01 14:00:00+00:00,124.34,141.02,6.61,145.52303,47.34296798706055,108.62
2024-12-01 15:00:00+00:00,132.89,152.01,13.99,171.80511,48.365352630615234,121.53
2024-12-01 16:00:00+00:00,136.94,150.44,15.52,174.50804,49.36382293701172,117.77
2024-12-01 17:00:00+00:00,135.9,142.03,16.18,225.90764,50.30738067626953,121.51
2024-12-01 18:00:00+00:00,131.96,130.81,12.02,196.72115,50.93162155151367,110.23
2024-12-01 19:00:00+00:00,124.51,119.9,7.4,184.16296,51.26954650878906,91.35
2024-12-01 20:00:00+00:00,115.08,115.1,4.5,139.36613,51.38998031616211,84.36
2024-12-01 21:00:00+00:00,114.78,113.73,3.27,139.69173,51.35690689086914,96.98
2024-12-01 22:00:00+00:00,106.67,103.45,0.01,93.93036,51.16056823730469,85.0
2024-12-01 23:00:00+00:00,99.66,98.83,-1.25,91.109505,51.0662727355957,74.77
2024-12-02 00:00:00+00:00,90.01,92.0,-1.59,81.8174,51.13784408569336,65.78
2024-12-02 01:00:00+00:00,88.14,89.69,-1.42,83.4334,51.510223388671875,61.17
2024-12-02 02:00:00+00:00,85.7,86.9,-1.86,79.45649,52.49195098876953,46.44
2024-12-02 03:00:00+00:00,84.8,88.18,-1.42,86.20031,53.989234924316406,50.21
2024-12-02 04:00:00+00:00,85.31,90.18,-0.28,93.49682,55.66433334350586,69.53
2024-12-02 05:00:00+00:00,84.43,88.9,0.09,96.21351,57.42503356933594,92.08
2024-12-02 06:00:00+00:00,89.97,103.06,54.38,106.22464,59.24488067626953,125.25
2024-12-02 07:00:00+00:00,99.64,107.39,77.01,112.00165,61.46751403808594,125.2
2024-12-02 08:00:00+00:00,94.6,91.17,66.57,99.6757,63.918067932128906,123.63
2024-12-02 09:00:00+00:00,89.3,85.2,42.55,93.036415,65.72062683105469,121.27
2024-12-02 10:00:00+00:00,82.38,86.12,41.37,91.81049,67.08365631103516,115.8
2024-12-02 11:00:00+00:00,85.25,87.7,40.0,91.01107,68.20357513427734,115.09
2024-12-02 12:00:00+00:00,83.08,90.03,57.16,88.33825,68.92656707763672,127.6
2024-12-02 13:00:00+00:00,90.61,93.35,67.97,100.42364,69.3432388305664,136.74
2024-12-02 14:00:00+00:00,108.62,124.34,94.99,116.20605,69.63288116455078,144.04
2024-12-02 15:00:00+00:00,121.53,132.89,92.58,171.08138,69.81735229492188,144.75
2024-12-02 16:00:00+00:00,117.77,136.94,116.08,157.29219,69.89767456054688,147.68
2024-12-02 17:00:00+00:00,121.51,135.9,128.0,191.67715,69.99410247802734,147.9
2024-12-02 18:00:00+00:00,110.23,131.96,118.0,165.692,70.05347442626953,138.0
2024-12-02 19:00:00+00:00,91.35,124.51,94.73,155.72227,70.12325286865234,120.01
2024-12-02 20:00:00+00:00,84.36,115.08,81.26,132.2527,70.13050079345703,112.68
2024-12-02 21:00:00+00:00,96.98,114.78,86.26,121.42026,70.14356994628906,111.72
2024-12-02 22:00:00+00:00,85.0,106.67,69.17,96.03498,70.16853332519531,102.21
2024-12-02 23:00:00+00:00,74.77,99.66,89.53,91.177925,69.99839782714844,110.73
2024-12-03 00:00:00+00:00,65.78,90.01,77.99,86.50086,69.8806381225586,103.05
2024-12-03 01:00:00+00:00,61.17,88.14,77.66,84.33977,69.849609375,96.28
2024-12-03 02:00:00+00:00,46.44,85.7,70.55,78.98358,69.95228576660156,93.22
2024-12-03 03:00:00+00:00,50.21,84.8,72.72,84.002594,70.27083587646484,100.48
2024-12-03 04:00:00+00:00,69.53,85.31,82.26,95.15313,70.65692138671875,108.09
2024-12-03 05:00:00+00:00,92.08,84.43,101.45,114.388756,71.05657958984375,121.76
2024-12-03 06:00:00+00:00,125.25,89.97,130.9,164.08798,71.46204376220703,142.39
2024-12-03 07:00:00+00:00,125.2,99.64,137.84,161.55159,71.8965072631836,154.62
2024-12-03 08:00:00+00:00,123.63,94.6,127.09,135.98752,72.32445526123047,150.09
2024-12-03 09:00:00+00:00,121.27,89.3,112.09,130.85329,72.74235534667969,141.37
2024-12-03 10:00:00+00:00,115.8,82.38,100.0,106.59428,73.1023941040039,139.23
2024-12-03 11:00:00+00:00,115.09,85.25,90.9,104.01376,73.40855407714844,135.62
2024-12-03 12:00:00+00:00,127.6,83.08,102.07,124.125916,73.6488265991211,142.41
2024-12-03 13:00:00+00:00,136.74,90.61,116.1,136.03331,73.84761810302734,150.02
2024-12-03 14:00:00+00:00,144.04,108.62,123.95,153.74605,74.02488708496094,168.94
2024-12-03 15:00:00+00:00,144.75,121.53,143.1,169.29993,74.20465850830078,205.18
2024-12-03 16:00:00+00:00,147.68,117.77,155.52,169.41835,74.3542709350586,210.0
2024-12-03 17:00:00+00:00,147.9,121.51,160.91,191.74182,74.4634780883789,197.88
2024-12-03 18:00:00+00:00,138.0,110.23,153.28,195.43953,74.53736877441406,189.83
2024-12-03 19:00:00+00:00,120.01,91.35,126.38,157.08078,74.63008117675781,170.04
2024-12-03 20:00:00+00:00,112.68,84.36,118.23,130.78497,74.7206802368164,153.61
