Date,Naive_persistence,Naive_naive_24h,Naive_naive_7d,XGBoost,LSTM,Actual
2024-11-03 09:00:00+00:00,91.19,55.01,54.72,80.64638,95.04575,70.71
2024-11-03 10:00:00+00:00,94.44,32.04,42.5,62.366856,91.39272,60.78
2024-11-03 11:00:00+00:00,88.68,29.49,39.99,57.518166,86.70088,52.63
2024-11-03 12:00:00+00:00,91.51,34.9,40.0,60.62277,83.62341,61.08
2024-11-03 13:00:00+00:00,103.42,63.83,64.33,70.895325,82.67506,84.37
2024-11-03 14:00:00+00:00,122.3,89.33,111.53,102.455666,84.037346,100.95
2024-11-03 15:00:00+00:00,137.61,115.98,123.67,128.7301,87.696815,115.16
2024-11-03 16:00:00+00:00,158.56,119.87,148.3,137.21765,93.19722,127.91
2024-11-03 17:00:00+00:00,149.92,117.97,145.71,149.09105,99.58784,126.09
2024-11-03 18:00:00+00:00,134.96,117.59,130.47,147.43109,105.578285,120.72
2024-11-03 19:00:00+00:00,122.79,113.2,118.15,140.0537,106.49771,110.8
2024-11-03 20:00:00+00:00,111.26,104.64,112.01,119.24232,104.36003,102.0
2024-11-03 21:00:00+00:00,106.28,98.41,113.68,119.37595,100.35532,100.69
2024-11-03 22:00:00+00:00,100.61,85.64,102.99,105.29138,96.27939,94.53
2024-11-03 23:00:00+00:00,101.19,95.75,95.6,104.45655,91.637794,92.04
2024-11-04 00:00:00+00:00,96.63,91.31,94.37,104.229935,88.2063,89.96
2024-11-04 01:00:00+00:00,89.05,88.76,88.74,94.85662,86.84969,90.07
2024-11-04 02:00:00+00:00,85.09,86.0,84.09,88.42888,87.66725,89.86
2024-11-04 03:00:00+00:00,87.43,86.85,86.26,97.6159,90.8129,90.8
2024-11-04 04:00:00+00:00,88.5,92.13,99.93,108.956154,96.08256,98.52
2024-11-04 05:00:00+00:00,95.56,96.97,109.92,122.48879,102.79682,124.89
2024-11-04 06:00:00+00:00,98.11,100.11,130.01,136.90266,109.84111,144.91
2024-11-04 07:00:00+00:00,88.47,101.16,127.38,128.80603,113.9405,139.18
2024-11-04 08:00:00+00:00,83.97,109.64,116.18,114.02376,116.286476,120.63
2024-11-04 09:00:00+00:00,70.71,91.19,97.61,93.22823,114.74347,100.0
2024-11-04 10:00:00+00:00,60.78,94.44,98.31,89.91195,108.20819,97.12
2024-11-04 11:00:00+00:00,52.63,88.68,94.93,85.88099,98.44775,95.16
2024-11-04 12:00:00+00:00,61.08,91.51,101.33,89.77103,90.16697,98.47
2024-11-04 13:00:00+00:00,84.37,103.42,113.93,95.16452,84.8991,103.17
2024-11-04 14:00:00+00:00,100.95,122.3,121.36,125.054634,83.20372,130.4
2024-11-04 15:00:00+00:00,115.16,137.61,124.2,160.01335,85.60641,181.47
2024-11-04 16:00:00+00:00,127.91,158.56,141.11,214.166,91.62304,290.21
2024-11-04 17:00:00+00:00,126.09,149.92,148.8,223.58286,99.44437,241.04
2024-11-04 18:00:00+00:00,120.72,134.96,146.12,155.38585,102.90887,162.09
2024-11-04 19:00:00+00:00,110.8,122.79,124.19,132.8378,100.35572,123.0
2024-11-04 20:00:00+00:00,102.0,111.26,115.59,128.89548,93.85115,112.27
2024-11-04 21:00:00+00:00,100.69,106.28,109.96,117.85059,86.58296,107.98
2024-11-04 22:00:00+00:00,94.53,100.61,102.41,101.95539,81.664085,97.6
2024-11-04 23:00:00+00:00,92.04,101.19,101.34,94.47272,75.179245,101.77
2024-11-05 00:00:00+00:00,89.96,96.63,100.04,94.18262,72.163506,94.0
2024-11-05 01:00:00+00:00,90.07,89.05,98.83,93.45942,72.62379,91.2
2024-11-05 02:00:00+00:00,89.86,85.09,98.17,92.96131,77.06008,93.0
2024-11-05 03:00:00+00:00,90.8,87.43,100.02,96.90012,85.574356,95.39
2024-11-05 04:00:00+00:00,98.52,88.5,113.1,119.79603,96.63256,104.88
2024-11-05 05:00:00+00:00,124.89,95.56,127.38,140.34883,105.88246,127.95
2024-11-05 06:00:00+00:00,144.91,98.11,157.73,139.69635,107.50344,149.32
2024-11-05 07:00:00+00:00,139.18,88.47,151.32,124.237404,105.2313,139.15
2024-11-05 08:00:00+00:00,120.63,83.97,129.69,112.009285,97.88347,118.23
2024-11-05 09:00:00+00:00,100.0,70.71,120.7,102.43371,87.50579,105.87
2024-11-05 10:00:00+00:00,97.12,60.78,112.97,103.1456,74.583885,95.28
2024-11-05 11:00:00+00:00,95.16,52.63,105.45,78.35131,61.087204,94.92
2024-11-05 12:00:00+00:00,98.47,61.08,117.73,91.46061,53.10828,99.25
2024-11-05 13:00:00+00:00,103.17,84.37,135.94,94.21085,51.02286,110.35
2024-11-05 14:00:00+00:00,130.4,100.95,172.26,131.7305,56.317253,155.99
2024-11-05 15:00:00+00:00,181.47,115.16,212.72,163.17363,68.92113,331.83
2024-11-05 16:00:00+00:00,290.21,127.91,285.8,199.76187,86.27628,505.31
2024-11-05 17:00:00+00:00,241.04,126.09,257.44,226.00235,103.55192,468.74
2024-11-05 18:00:00+00:00,162.09,120.72,203.82,185.53561,115.17576,341.7
2024-11-05 19:00:00+00:00,123.0,110.8,140.6,151.69217,121.4053,172.14
2024-11-05 20:00:00+00:00,112.27,102.0,124.05,105.1645,119.38285,130.77
2024-11-05 21:00:00+00:00,107.98,100.69,118.08,92.09208,109.949165,117.77
2024-11-05 22:00:00+00:00,97.6,94.53,103.09,85.16406,96.350235,110.03
2024-11-05 23:00:00+00:00,101.77,92.04,100.71,81.90006,82.50125,106.39
2024-11-06 00:00:00+00:00,94.0,89.96,100.52,75.9326,75.44661,99.05
2024-11-06 01:00:00+00:00,91.2,90.07,98.16,63.498604,73.06257,95.47
2024-11-06 02:00:00+00:00,93.0,89.86,98.05,71.387886,75.53019,97.04
2024-11-06 03:00:00+00:00,95.39,90.8,100.56,75.26102,84.578896,100.51
2024-11-06 04:00:00+00:00,104.88,98.52,106.32,81.14678,98.365746,110.25
2024-11-06 05:00:00+00:00,127.95,124.89,123.54,128.05046,99.224144,163.4
2024-11-06 06:00:00+00:00,149.32,144.91,139.68,151.24419,95.378914,299.99
2024-11-06 07:00:00+00:00,139.15,139.18,138.91,143.26256,87.95722,240.54
2024-11-06 08:00:00+00:00,118.23,120.63,124.34,100.824554,76.59208,144.94
2024-11-06 09:00:00+00:00,105.87,100.0,115.0,78.463104,65.17047,133.46
2024-11-06 10:00:00+00:00,95.28,97.12,109.68,69.22459,51.978004,123.2
2024-11-06 11:00:00+00:00,94.92,95.16,102.53,64.86884,41.060215,123.2
2024-11-06 12:00:00+00:00,99.25,98.47,106.95,61.510925,37.64144,125.55
2024-11-06 13:00:00+00:00,110.35,103.17,111.31,84.27993,38.81389,141.76
2024-11-06 14:00:00+00:00,155.99,130.4,126.16,137.03233,46.16175,270.09
2024-11-06 15:00:00+00:00,331.83,181.47,160.0,166.10406,61.024242,524.25
2024-11-06 16:00:00+00:00,505.31,290.21,193.88,219.66426,81.98269,820.11
2024-11-06 17:00:00+00:00,468.74,241.04,192.89,261.39404,102.36276,805.08
2024-11-06 18:00:00+00:00,341.7,162.09,159.44,136.95836,111.01462,450.0
2024-11-06 19:00:00+00:00,172.14,123.0,133.56,125.8451,109.91736,207.35
2024-11-06 20:00:00+00:00,130.77,112.27,122.67,116.08801,97.39013,133.48
2024-11-06 21:00:00+00:00,117.77,107.98,115.34,101.840775,76.35388,119.35
2024-11-06 22:00:00+00:00,110.03,97.6,112.37,95.71652,56.602615,111.73
2024-11-06 23:00:00+00:00,106.39,101.77,105.16,73.63252,37.699223,109.54
2024-11-07 00:00:00+00:00,99.05,94.0,98.51,67.65146,29.00574,102.98
2024-11-07 01:00:00+00:00,95.47,91.2,96.58,63.732388,26.962229,99.74
2024-11-07 02:00:00+00:00,97.04,93.0,94.81,63.732388,30.026096,99.85
2024-11-07 03:00:00+00:00,100.51,95.39,98.03,67.73253,41.27682,102.73
2024-11-07 04:00:00+00:00,110.25,104.88,102.34,81.11258,60.223797,116.89
2024-11-07 05:00:00+00:00,163.4,127.95,121.15,102.78872,74.80099,157.41
2024-11-07 06:00:00+00:00,299.99,149.32,135.53,104.65084,75.22059,219.56
2024-11-07 07:00:00+00:00,240.54,139.15,133.47,95.08299,67.50848,191.99
2024-11-07 08:00:00+00:00,144.94,118.23,123.28,101.32842,52.429977,152.92
2024-11-07 09:00:00+00:00,133.46,105.87,105.14,85.00492,32.32055,148.9
2024-11-07 10:00:00+00:00,123.2,95.28,98.05,76.67499,13.206675,134.81
2024-11-07 11:00:00+00:00,123.2,94.92,88.91,68.52124,-6.477282,135.06
2024-11-07 12:00:00+00:00,125.55,99.25,92.55,71.99047,-18.832396,132.91
2024-11-07 13:00:00+00:00,141.76,110.35,99.38,63.530334,-20.00443,139.94
2024-11-07 14:00:00+00:00,270.09,155.99,111.5,95.31291,-10.952645,189.42
2024-11-07 15:00:00+00:00,524.25,331.83,123.17,115.017746,9.315859,261.16
2024-11-07 16:00:00+00:00,820.11,505.31,129.0,122.24784,37.889954,408.26
2024-11-07 17:00:00+00:00,805.08,468.74,128.41,128.58183,67.70639,296.78
2024-11-07 18:00:00+00:00,450.0,341.7,117.84,133.28741,87.75062,175.11
2024-11-07 19:00:00+00:00,207.35,172.14,105.8,107.45705,86.966484,129.41
2024-11-07 20:00:00+00:00,133.48,130.77,85.34,107.71576,73.477844,113.92
2024-11-07 21:00:00+00:00,119.35,117.77,80.44,105.074585,50.776237,111.77
2024-11-07 22:00:00+00:00,111.73,110.03,64.56,95.08314,30.362581,99.87
2024-11-07 23:00:00+00:00,109.54,106.39,63.34,80.00062,12.1975975,99.57
2024-11-08 00:00:00+00:00,102.98,99.05,62.95,75.40935,7.4873743,99.73
2024-11-08 01:00:00+00:00,99.74,95.47,57.1,75.642204,10.54854,97.97
2024-11-08 02:00:00+00:00,99.85,97.04,54.54,75.40935,17.26145,97.69
2024-11-08 03:00:00+00:00,102.73,100.51,56.99,73.74283,32.137203,97.45
2024-11-08 04:00:00+00:00,116.89,110.25,63.21,78.03878,57.542915,98.21
2024-11-08 05:00:00+00:00,157.41,163.4,69.68,83.294914,86.01326,107.19
2024-11-08 06:00:00+00:00,219.56,299.99,70.35,95.96037,95.91142,127.55
2024-11-08 07:00:00+00:00,191.99,240.54,64.18,85.51831,97.00753,132.91
2024-11-08 08:00:00+00:00,152.92,144.94,61.2,66.238914,88.43832,126.52
2024-11-08 09:00:00+00:00,148.9,133.46,55.01,64.1358,72.411285,117.34
2024-11-08 10:00:00+00:00,134.81,123.2,32.04,62.21461,58.709286,110.94
2024-11-08 11:00:00+00:00,135.06,123.2,29.49,60.53851,40.851322,105.59
2024-11-08 12:00:00+00:00,132.91,125.55,34.9,59.011124,35.60703,106.81
2024-11-08 13:00:00+00:00,139.94,141.76,63.83,59.73795,37.159477,112.25
2024-11-08 14:00:00+00:00,189.42,270.09,89.33,80.86282,42.600636,123.59
2024-11-08 15:00:00+00:00,261.16,524.25,115.98,106.53888,53.359673,129.1
2024-11-08 16:00:00+00:00,408.26,820.11,119.87,108.02655,71.04804,128.56
2024-11-08 17:00:00+00:00,296.78,805.08,117.97,120.30374,93.397995,132.9
2024-11-08 18:00:00+00:00,175.11,450.0,117.59,127.35082,112.33871,127.19
2024-11-08 19:00:00+00:00,129.41,207.35,113.2,123.27233,116.96863,115.74
2024-11-08 20:00:00+00:00,113.92,133.48,104.64,98.70403,111.86403,109.48
2024-11-08 21:00:00+00:00,111.77,119.35,98.41,100.05234,98.591934,113.0
2024-11-08 22:00:00+00:00,99.87,111.73,85.64,97.25805,84.698494,104.06
2024-11-08 23:00:00+00:00,99.57,109.54,95.75,94.71281,69.16671,105.1
2024-11-09 00:00:00+00:00,99.73,102.98,91.31,97.20413,62.82041,99.96
2024-11-09 01:00:00+00:00,97.97,99.74,88.76,93.23863,62.16233,98.0
2024-11-09 02:00:00+00:00,97.69,99.85,86.0,93.38423,64.08541,96.68
2024-11-09 03:00:00+00:00,97.45,102.73,86.85,88.6343,69.85832,98.41
2024-11-09 04:00:00+00:00,98.21,116.89,92.13,93.15274,81.62211,100.69
2024-11-09 05:00:00+00:00,107.19,157.41,96.97,90.97084,94.64499,104.31
2024-11-09 06:00:00+00:00,127.55,219.56,100.11,97.4257,97.163635,109.87
2024-11-09 07:00:00+00:00,132.91,191.99,101.16,100.60333,96.06826,114.1
2024-11-09 08:00:00+00:00,126.52,152.92,109.64,79.2468,91.3128,114.6
2024-11-09 09:00:00+00:00,117.34,148.9,91.19,78.31602,84.26967,109.97
2024-11-09 10:00:00+00:00,110.94,134.81,94.44,86.164406,78.79848,106.4
2024-11-09 11:00:00+00:00,105.59,135.06,88.68,82.42897,69.14835,106.88
2024-11-09 12:00:00+00:00,106.81,132.91,91.51,84.015625,64.930504,108.0
2024-11-09 13:00:00+00:00,112.25,139.94,103.42,88.17911,66.21391,110.18
2024-11-09 14:00:00+00:00,123.59,189.42,122.3,97.7947,70.812965,121.46
2024-11-09 15:00:00+00:00,129.1,261.16,137.61,148.42159,77.31307,137.23
2024-11-09 16:00:00+00:00,128.56,408.26,158.56,163.5342,84.51809,146.93
2024-11-09 17:00:00+00:00,132.9,296.78,149.92,178.93939,91.09628,147.8
2024-11-09 18:00:00+00:00,127.19,175.11,134.96,163.32033,93.11364,139.9
2024-11-09 19:00:00+00:00,115.74,129.41,122.79,126.35025,91.31641,128.32
2024-11-09 20:00:00+00:00,109.48,113.92,111.26,107.69829,88.46375,117.96
2024-11-09 21:00:00+00:00,113.0,111.77,106.28,107.17024,85.28481,114.53
2024-11-09 22:00:00+00:00,104.06,99.87,100.61,100.300285,82.57318,110.1
2024-11-09 23:00:00+00:00,105.1,99.57,101.19,96.61629,79.435745,104.99
2024-11-10 00:00:00+00:00,99.96,99.73,96.63,102.38369,76.70667,102.28
2024-11-10 01:00:00+00:00,98.0,97.97,89.05,97.697395,76.16687,102.01
2024-11-10 02:00:00+00:00,96.68,97.69,85.09,97.99562,77.67016,100.86
2024-11-10 03:00:00+00:00,98.41,97.45,87.43,104.77168,80.75316,100.88
2024-11-10 04:00:00+00:00,100.69,98.21,88.5,118.96742,84.647896,101.98
2024-11-10 05:00:00+00:00,104.31,107.19,95.56,123.27842,87.71072,100.32
2024-11-10 06:00:00+00:00,109.87,127.55,98.11,125.584236,89.11462,102.45
2024-11-10 07:00:00+00:00,114.1,132.91,88.47,114.61986,89.973465,105.38
2024-11-10 08:00:00+00:00,114.6,126.52,83.97,110.67344,89.83225,110.99
2024-11-10 09:00:00+00:00,109.97,117.34,70.71,115.64845,88.54222,112.62
2024-11-10 10:00:00+00:00,106.4,110.94,60.78,111.09629,85.5291,110.13
2024-11-10 11:00:00+00:00,106.88,105.59,52.63,103.925575,81.151375,110.92
2024-11-10 12:00:00+00:00,108.0,106.81,61.08,104.55171,78.07109,108.6
2024-11-10 13:00:00+00:00,110.18,112.25,84.37,109.405975,76.95818,112.36
2024-11-10 14:00:00+00:00,121.46,123.59,100.95,148.12338,77.88344,126.22
2024-11-10 15:00:00+00:00,137.23,129.1,115.16,124.8498,80.45381,134.02
2024-11-10 16:00:00+00:00,146.93,128.56,127.91,173.55865,83.964806,148.72
2024-11-10 17:00:00+00:00,147.8,132.9,126.09,141.67482,87.59034,146.01
2024-11-10 18:00:00+00:00,139.9,127.19,120.72,146.24835,88.16191,138.61
2024-11-10 19:00:00+00:00,128.32,115.74,110.8,128.16328,87.21124,125.31
2024-11-10 20:00:00+00:00,117.96,109.48,102.0,116.0576,85.26959,115.28
2024-11-10 21:00:00+00:00,114.53,113.0,100.69,109.54481,82.74212,111.1
2024-11-10 22:00:00+00:00,110.1,104.06,94.53,101.55925,80.258514,108.02
2024-11-10 23:00:00+00:00,104.99,105.1,92.04,104.39641,77.829285,109.65
2024-11-11 00:00:00+00:00,102.28,99.96,89.96,94.04986,75.20438,103.68
2024-11-11 01:00:00+00:00,102.01,98.0,90.07,93.714424,74.45391,100.0
2024-11-11 02:00:00+00:00,100.86,96.68,89.86,93.714424,75.792206,97.86
2024-11-11 03:00:00+00:00,100.88,98.41,90.8,97.450066,78.961235,97.5
2024-11-11 04:00:00+00:00,101.98,100.69,98.52,109.47837,82.777306,103.89
2024-11-11 05:00:00+00:00,100.32,104.31,124.89,120.01122,84.75416,115.69
2024-11-11 06:00:00+00:00,102.45,109.87,144.91,136.19072,86.28447,128.35
2024-11-11 07:00:00+00:00,105.38,114.1,139.18,140.33162,87.202484,135.06
2024-11-11 08:00:00+00:00,110.99,114.6,120.63,117.9134,87.04768,132.94
2024-11-11 09:00:00+00:00,112.62,109.97,100.0,101.91345,85.9271,128.5
2024-11-11 10:00:00+00:00,110.13,106.4,97.12,97.665855,81.551,124.21
2024-11-11 11:00:00+00:00,110.92,106.88,95.16,97.75051,77.65728,119.84
2024-11-11 12:00:00+00:00,108.6,108.0,98.47,103.5276,75.57921,129.02
2024-11-11 13:00:00+00:00,112.36,110.18,103.17,101.84093,75.94127,130.44
2024-11-11 14:00:00+00:00,126.22,121.46,130.4,136.14047,78.74588,139.05
2024-11-11 15:00:00+00:00,134.02,137.23,181.47,153.57402,83.498764,140.94
2024-11-11 16:00:00+00:00,148.72,146.93,290.21,187.39885,89.2206,153.18
2024-11-11 17:00:00+00:00,146.01,147.8,241.04,190.43199,94.097534,147.09
2024-11-11 18:00:00+00:00,138.61,139.9,162.09,141.18048,94.24649,133.7
2024-11-11 19:00:00+00:00,125.31,128.32,123.0,121.23858,91.785515,121.94
2024-11-11 20:00:00+00:00,115.28,117.96,112.27,110.69256,86.92077,112.88
2024-11-11 21:00:00+00:00,111.1,114.53,107.98,101.58094,80.74886,111.56
2024-11-11 22:00:00+00:00,108.02,110.1,97.6,96.600174,74.940125,105.4
2024-11-11 23:00:00+00:00,109.65,104.99,101.77,95.833824,69.19005,110.31
2024-11-12 00:00:00+00:00,103.68,102.28,94.0,99.81817,63.426716,104.64
2024-11-12 01:00:00+00:00,100.0,102.01,91.2,98.039635,60.475697,102.69
2024-11-12 02:00:00+00:00,97.86,100.86,93.0,96.50884,61.148487,103.99
2024-11-12 03:00:00+00:00,97.5,100.88,95.39,100.244484,65.41769,107.5
2024-11-12 04:00:00+00:00,103.89,101.98,104.88,116.696945,72.00813,118.01
2024-11-12 05:00:00+00:00,115.69,100.32,127.95,141.43828,77.44263,147.67
2024-11-12 06:00:00+00:00,128.35,102.45,149.32,173.63326,79.619316,185.52
2024-11-12 07:00:00+00:00,135.06,105.38,139.15,133.97449,81.249374,201.64
2024-11-12 08:00:00+00:00,132.94,110.99,118.23,130.61633,81.98233,223.33
2024-11-12 09:00:00+00:00,128.5,112.62,105.87,112.186806,81.29704,190.24
2024-11-12 10:00:00+00:00,124.21,110.13,95.28,116.85543,76.94711,171.08
2024-11-12 11:00:00+00:00,119.84,110.92,94.92,108.09396,73.978455,161.59
2024-11-12 12:00:00+00:00,129.02,108.6,99.25,111.15113,73.58238,156.47
2024-11-12 13:00:00+00:00,130.44,112.36,110.35,109.92708,75.914604,174.37
2024-11-12 14:00:00+00:00,139.05,126.22,155.99,119.53447,80.57074,218.78
2024-11-12 15:00:00+00:00,140.94,134.02,331.83,144.16557,86.92027,272.73
2024-11-12 16:00:00+00:00,153.18,148.72,505.31,215.98741,94.037994,317.89
2024-11-12 17:00:00+00:00,147.09,146.01,468.74,177.65565,100.748886,225.33
2024-11-12 18:00:00+00:00,133.7,138.61,341.7,149.07146,103.275536,171.35
2024-11-12 19:00:00+00:00,121.94,125.31,172.14,130.88312,101.37054,149.12
2024-11-12 20:00:00+00:00,112.88,115.28,130.77,111.09492,97.126114,131.9
2024-11-12 21:00:00+00:00,111.56,111.1,117.77,99.20534,91.277115,125.21
2024-11-12 22:00:00+00:00,105.4,108.02,110.03,85.43205,85.58942,115.59
2024-11-12 23:00:00+00:00,110.31,109.65,106.39,87.4021,77.552475,117.15
2024-11-13 00:00:00+00:00,104.64,103.68,99.05,73.490616,72.42778,111.71
2024-11-13 01:00:00+00:00,102.69,100.0,95.47,70.523544,70.82686,107.85
2024-11-13 02:00:00+00:00,103.99,97.86,97.04,70.523544,73.41068,107.45
2024-11-13 03:00:00+00:00,107.5,97.5,100.51,75.01649,80.37339,110.63
2024-11-13 04:00:00+00:00,118.01,103.89,110.25,92.79685,89.36445,119.0
2024-11-13 05:00:00+00:00,147.67,115.69,163.4,117.99044,91.683685,131.1
2024-11-13 06:00:00+00:00,185.52,128.35,299.99,118.51042,92.674835,164.78
2024-11-13 07:00:00+00:00,201.64,135.06,240.54,129.88774,92.51085,225.45
2024-11-13 08:00:00+00:00,223.33,132.94,144.94,104.164406,90.876915,227.43
2024-11-13 09:00:00+00:00,190.24,128.5,133.46,97.64995,88.99497,200.8
2024-11-13 10:00:00+00:00,171.08,124.21,123.2,96.89232,82.41019,177.7
2024-11-13 11:00:00+00:00,161.59,119.84,123.2,79.94613,78.08586,160.99
2024-11-13 12:00:00+00:00,156.47,129.02,125.55,91.4407,77.775505,162.07
2024-11-13 13:00:00+00:00,174.37,130.44,141.76,79.54819,80.36995,159.9
2024-11-13 14:00:00+00:00,218.78,139.05,270.09,88.95557,85.14502,165.6
2024-11-13 15:00:00+00:00,272.73,140.94,524.25,101.31326,91.65846,178.28
2024-11-13 16:00:00+00:00,317.89,153.18,820.11,118.65561,99.10389,178.43
2024-11-13 17:00:00+00:00,225.33,147.09,805.08,125.765,105.18266,173.9
2024-11-13 18:00:00+00:00,171.35,133.7,450.0,145.01607,104.72868,161.79
2024-11-13 19:00:00+00:00,149.12,121.94,207.35,129.9388,102.005066,125.22
2024-11-13 20:00:00+00:00,131.9,112.88,133.48,121.93587,96.47466,114.86
2024-11-13 21:00:00+00:00,125.21,111.56,119.35,126.08555,89.31928,113.51
2024-11-13 22:00:00+00:00,115.59,105.4,111.73,113.432655,83.053566,106.62
2024-11-13 23:00:00+00:00,117.15,110.31,109.54,118.925804,76.84156,101.7
2024-11-14 00:00:00+00:00,111.71,104.64,102.98,106.1556,71.68718,99.83
2024-11-14 01:00:00+00:00,107.85,102.69,99.74,105.11667,69.98285,96.01
2024-11-14 02:00:00+00:00,107.45,103.99,99.85,105.53068,71.931274,92.25
2024-11-14 03:00:00+00:00,110.63,107.5,102.73,98.87172,77.724434,91.41
2024-11-14 04:00:00+00:00,119.0,118.01,116.89,110.62553,86.14791,92.24
2024-11-14 05:00:00+00:00,131.1,147.67,157.41,122.21625,90.21957,103.44
2024-11-14 06:00:00+00:00,164.78,185.52,219.56,126.678566,92.9864,115.61
2024-11-14 07:00:00+00:00,225.45,201.64,191.99,129.7168,94.98459,127.14
2024-11-14 08:00:00+00:00,227.43,223.33,152.92,123.09623,95.52678,123.92
2024-11-14 09:00:00+00:00,200.8,190.24,148.9,117.43067,93.90304,125.65
2024-11-14 10:00:00+00:00,177.7,171.08,134.81,112.237656,90.70451,124.84
2024-11-14 11:00:00+00:00,160.99,161.59,135.06,113.61537,84.12525,121.68
2024-11-14 12:00:00+00:00,162.07,156.47,132.91,109.84448,80.44374,127.4
2024-11-14 13:00:00+00:00,159.9,174.37,139.94,111.75608,79.881935,134.01
2024-11-14 14:00:00+00:00,165.6,218.78,189.42,126.129814,81.96843,142.18
2024-11-14 15:00:00+00:00,178.28,272.73,261.16,138.54095,86.03945,147.41
2024-11-14 16:00:00+00:00,178.43,317.89,408.26,148.91435,91.14308,155.91
2024-11-14 17:00:00+00:00,173.9,225.33,296.78,148.67072,94.44386,154.09
2024-11-14 18:00:00+00:00,161.79,171.35,175.11,130.13605,93.66857,148.29
2024-11-14 19:00:00+00:00,125.22,149.12,129.41,142.41014,90.32213,138.58
2024-11-14 20:00:00+00:00,114.86,131.9,113.92,119.61153,85.06875,129.44
2024-11-14 21:00:00+00:00,113.51,125.21,111.77,116.85214,79.55787,122.89
2024-11-14 22:00:00+00:00,106.62,115.59,99.87,103.85896,75.632774,112.48
2024-11-14 23:00:00+00:00,101.7,117.15,99.57,100.69714,72.70857,110.44
2024-11-15 00:00:00+00:00,99.83,111.71,99.73,88.9874,69.705666,106.71
2024-11-15 01:00:00+00:00,96.01,107.85,97.97,87.67993,69.770256,107.01
2024-11-15 02:00:00+00:00,92.25,107.45,97.69,86.9666,72.83626,103.62
2024-11-15 03:00:00+00:00,91.41,110.63,97.45,82.14822,78.513985,104.42
2024-11-15 04:00:00+00:00,92.24,119.0,98.21,79.726524,85.711815,108.6
2024-11-15 05:00:00+00:00,103.44,131.1,107.19,86.84944,90.91791,129.26
2024-11-15 06:00:00+00:00,115.61,164.78,127.55,109.33686,92.618645,144.16
2024-11-15 07:00:00+00:00,127.14,225.45,132.91,128.42015,92.726654,157.77
2024-11-15 08:00:00+00:00,123.92,227.43,126.52,122.570305,90.30018,150.86
2024-11-15 09:00:00+00:00,125.65,200.8,117.34,114.67356,85.283066,138.84
2024-11-15 10:00:00+00:00,124.84,177.7,110.94,109.818214,79.48577,135.08
2024-11-15 11:00:00+00:00,121.68,160.99,105.59,77.63017,70.48035,121.74
2024-11-15 12:00:00+00:00,127.4,162.07,106.81,79.64056,65.06114,121.8
2024-11-15 13:00:00+00:00,134.01,159.9,112.25,88.56395,63.80122,131.89
2024-11-15 14:00:00+00:00,142.18,165.6,123.59,97.376434,67.13114,141.75
2024-11-15 15:00:00+00:00,147.41,178.28,129.1,113.26993,74.65409,133.95
2024-11-15 16:00:00+00:00,155.91,178.43,128.56,112.0642,84.50022,136.26
2024-11-15 17:00:00+00:00,154.09,173.9,132.9,126.072296,93.036026,134.77
2024-11-15 18:00:00+00:00,148.29,161.79,127.19,120.9574,95.58834,128.39
2024-11-15 19:00:00+00:00,138.58,125.22,115.74,116.02935,93.32109,115.73
2024-11-15 20:00:00+00:00,129.44,114.86,109.48,98.29466,87.58824,110.74
2024-11-15 21:00:00+00:00,122.89,113.51,113.0,99.249954,81.14993,108.19
2024-11-15 22:00:00+00:00,112.48,106.62,104.06,96.96028,76.702545,98.1
2024-11-15 23:00:00+00:00,110.44,101.7,105.1,95.90821,70.89836,101.92
2024-11-16 00:00:00+00:00,106.71,99.83,99.96,93.31914,68.2609,95.43
2024-11-16 01:00:00+00:00,107.01,96.01,98.0,90.37335,68.88047,89.87
2024-11-16 02:00:00+00:00,103.62,92.25,96.68,75.7768,72.681366,86.57
2024-11-16 03:00:00+00:00,104.42,91.41,98.41,70.60573,78.88348,88.81
2024-11-16 04:00:00+00:00,108.6,92.24,100.69,71.512566,85.81051,86.95
2024-11-16 05:00:00+00:00,129.26,103.44,104.31,81.680916,87.03758,73.82
2024-11-16 06:00:00+00:00,144.16,115.61,109.87,76.91769,86.14312,90.1
2024-11-16 07:00:00+00:00,157.77,127.14,114.1,88.2117,83.810265,104.75
2024-11-16 08:00:00+00:00,150.86,123.92,114.6,77.87426,79.62165,109.77
2024-11-16 09:00:00+00:00,138.84,125.65,109.97,79.967316,74.385216,107.6
2024-11-16 10:00:00+00:00,135.08,124.84,106.4,83.32543,69.64474,99.03
2024-11-16 11:00:00+00:00,121.74,121.68,106.88,79.69722,63.052757,96.98
2024-11-16 12:00:00+00:00,121.8,127.4,108.0,81.28384,58.286842,96.97
2024-11-16 13:00:00+00:00,131.89,134.01,110.18,82.07535,56.93938,93.72
2024-11-16 14:00:00+00:00,141.75,142.18,121.46,88.68403,59.170853,100.22
2024-11-16 15:00:00+00:00,133.95,147.41,137.23,100.805275,64.58873,108.99
2024-11-16 16:00:00+00:00,136.26,155.91,146.93,110.197784,72.17398,118.93
2024-11-16 17:00:00+00:00,134.77,154.09,147.8,117.702644,80.53945,114.95
2024-11-16 18:00:00+00:00,128.39,148.29,139.9,117.21771,86.15669,104.18
2024-11-16 19:00:00+00:00,115.73,138.58,128.32,113.12971,88.4272,82.67
2024-11-16 20:00:00+00:00,110.74,129.44,117.96,96.91908,88.363815,72.82
